event_id,collector_tstamp,domain_userid,page_urlpath
9ef3ca8c-9091-4e7e-8691-a4e52f69fc14,2016-01-01 17:31:20.0,eb79e588d3388150,/our-products/fresh
f1e21ae8-75a8-4822-b676-b52b52ec65c3,2016-01-01 17:31:28.0,599b14da44a7518f,/blades
e11faa06-6518-443f-9d45-01b307f33306,2016-01-01 17:31:28.0,eb79e588d3388150,/our-products/fresh
1d55982c-ea0d-4a83-aace-88a4c2798268,2016-01-01 17:32:30.0,152f239cd320909b,/our-products/style/match
05a48df8-e708-48fa-a0f1-7c4cac08d999,2016-01-01 17:32:39.0,9a0397e81d4a8c73,/
7ec1479c-c63f-498a-b884-bc77cb2da220,2016-01-01 20:31:04.0,a45d70ec00a2da82,/our-products
7bf87e29-c906-4b3c-9ffe-62ee56b15c15,2016-01-01 20:33:36.0,cecf12e0ea9eb791,/your-box/add-product/travel-hair-gel/qty/1
2e99b9c7-b5a3-4dca-b89d-1b7bcc421182,2016-01-01 20:34:16.0,cecf12e0ea9eb791,/your-box/next
75c5a8ae-4a9a-47f6-a736-6bbed420e4c2,2016-01-01 23:30:43.0,52b05aa60e10999f,/login
9e374e1b-b771-4456-8a2d-4ec001d31db9,2016-01-01 23:32:28.0,f147b02e7c8aa769,/your-box/next
542a5ffa-d5b3-4ccf-8f5e-bf872a21df39,2016-01-01 23:32:38.0,40cd51aa41878956,/our-products
dd14d256-c8dd-47c1-bd2e-ca125d260e0e,2016-01-01 23:33:11.0,1c29514fe565ee61,/blades
813c9461-ed78-46c8-9e1e-bb253c2f47b2,2016-01-01 23:33:23.0,151433bba9f472ba,/our-products
83adde0f-f7b5-455d-a0af-9468b99d28ca,2016-01-01 23:33:52.0,53a0ed1ab0cd6704,/checkout/extras
05eaba58-2131-4c51-be3e-5b7d89119a72,2016-01-01 23:36:46.0,71fee61f3b93753b,/your-box/next
7a4802bb-2d26-4779-a822-2ac3f25f52a9,2016-01-01 01:30:33.0,06b5f1c3e7146c1e,/
ac5fbc12-a105-46f9-8131-d87d103fe411,2016-01-01 01:31:29.0,6a4dbbd668e23ee0,/our-products
65dc5248-0795-46ae-a3cd-1a97d84d7af2,2016-01-01 01:31:53.0,8fd92ad139ffaf19,/cancel-subscription
f2a8929a-9d6e-4f63-b1c5-a3f69cb87017,2016-01-01 01:33:23.0,e823519dcbecf216,/your-box/next
4212dbd8-b6c4-4e42-b697-19bce373ae85,2016-01-01 01:36:21.0,805c5528602d1076,/your-box/next
1b5d3dc0-3082-4903-ace7-5f01ee96d0e2,2016-01-01 04:30:54.0,f5d02edb7e2a24a4,/blades
526e5956-e243-461a-9779-13a432b51078,2016-01-01 04:32:42.0,a5c861d5d4d95fe7,/checkout/finish-up/3B
bae3976b-9d2a-4cfb-9f53-1fdfc4ec83d0,2016-01-01 04:32:50.0,a6d79809eb606f19,/our-products
a3381052-49c4-4da0-b80c-0acc8acb57f4,2016-01-01 04:32:52.0,6c7ac227b36b702a,/our-products/style
466f4ff5-b7b8-4097-834a-d387bfb0e933,2016-01-01 04:33:07.0,53581ef8d9030cb4,/your-box/add-product/post-shave
bb6e821b-1eff-40d8-b059-1cfa825b06df,2016-01-01 04:33:23.0,53581ef8d9030cb4,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4sXY1XyDdrZYpdqd7iz8QHP/change-quantity
7352a7b5-47c2-4ad7-a969-b87d3f285ada,2016-01-01 04:34:13.0,e6cb4e7293428cc6,/your-box/now
cea93de9-beeb-4d48-97a8-0e517ed2c09f,2016-01-01 04:34:41.0,8c76836c2598f3bf,/checkout/finish-up
71a99399-2b46-47f1-b789-336ebe698e3a,2016-01-01 04:35:02.0,e4cff27f36e96b44,/checkout/extras
3ca732f3-ffec-49c8-b7ae-f27f0b819c7d,2016-01-01 05:33:12.0,274d7a4a2f91becd,/your-box/funnel
49381d1b-89dd-4c17-9088-8254e0a32a71,2016-01-01 05:33:29.0,1b4199365c34f0cb,/your-box/add-product/post-shave
b118dfc9-8551-4a1d-8890-916798943df1,2016-01-01 05:33:58.0,7b2013a69376af99,/your-box/funnel
93fb3ff8-047a-40a3-a1dc-027e6fbed409,2016-01-01 05:36:13.0,6a175014e2f289f7,/your-box/add-product/hair-fiber/qty/1
c0c1064a-0824-47db-87f4-ab3d30954fad,2016-01-01 05:36:37.0,6a175014e2f289f7,/our-products
a14519c1-ac70-40e6-aaff-5416047737c9,2016-01-01 13:33:23.0,4bbc1666f7ff0622,/blades
865d9960-0f3c-4379-a4d6-b38dcb05e31a,2016-01-01 13:33:41.0,e036a555bc91ff86,/your-box/now/preview
98300356-b23f-4b34-9d12-518d527f4a0b,2016-01-01 13:34:28.0,353fc143cc503f79,/your-box/next
996ebcd8-c615-4fcd-99cf-21882581077b,2016-01-01 13:35:53.0,dc39798b36b5e572,/your-box/add-product/hair-fiber/qty/1
c0705deb-63b2-4fbe-a98a-b6c55cdab04e,2016-01-01 17:31:18.0,48802f27c8d1e581,/your-account
86ddd36f-4fb1-454d-92b7-f0a0cc317914,2016-01-01 17:31:30.0,eb79e588d3388150,/your-box/next
880e5248-228f-4c59-8dad-239fe3c28fcb,2016-01-01 17:31:42.0,eb79e588d3388150,/your-box/next
0eba616f-78b3-49e9-9745-dd5921c47d9b,2016-01-01 17:31:54.0,eb79e588d3388150,/your-box/next
f270c8a5-2024-4604-9d20-279f43dcee59,2016-01-01 17:32:17.0,5448af5771e5a9c1,/our-products
ec38b83f-69b4-4df4-9900-ffb1211dca3c,2016-01-01 17:32:18.0,eb79e588d3388150,/your-box/next
c324716a-e429-44c2-9e54-1ae95a6c678a,2016-01-01 17:32:26.0,b6976976c2048987,/checkout/finish-up
2f5e6a81-01b6-4c96-b5dc-a53c37102f5d,2016-01-01 17:32:34.0,b6976976c2048987,/checkout/extras
17cdf5a4-2bb2-460f-8110-06c8bd1398cf,2016-01-01 17:33:05.0,9dea9d9a700e4744,/login
b96ed92c-0ce3-4727-bf11-288ad090645f,2016-01-01 17:35:41.0,c2dfe200fe5e0367,/our-products
7963154d-20cd-411e-b179-e657e23fcb41,2016-01-01 20:32:36.0,b193a61bb31a4023,/blades
7fe1ebe0-c9ab-438e-9226-640a08d3e1b8,2016-01-01 23:31:23.0,4a21cfe7501b40e3,/our-products
e1d45c4a-1126-4c62-a3c9-929705ed4776,2016-01-01 23:31:38.0,395c46359aceafe0,/your-account
fd837593-7682-4815-b28b-93e894e74c55,2016-01-01 23:31:44.0,e7f9cd8f5d3e4989,/your-box/now/preview
0a4f505f-5e30-4e43-b7c7-d61ba3b7ee33,2016-01-01 23:32:04.0,f147b02e7c8aa769,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXcyvQn6xUx2zFFxMTPLEia/confirm-remove
bb830724-38b9-454f-bf23-e2cd12e66f22,2016-01-01 23:32:49.0,2fd568ed89e94891,/checkout/extras
52a531bd-0375-4745-ac36-4490298b5190,2016-01-01 23:33:47.0,53a0ed1ab0cd6704,/blades
27473a82-c981-4de1-8370-40cde75b30f6,2016-01-01 23:34:24.0,6a58e985a6e24549,/your-box/next
cda3dbae-7977-4afa-b186-893a9f71a1fc,2016-01-01 23:35:36.0,71fee61f3b93753b,/our-products/style
1c8ed0c3-fff0-4f28-b8ab-f148cd1d532d,2016-01-01 01:30:56.0,06b5f1c3e7146c1e,/blades
84180a79-9655-4cfd-8bcf-03e024051292,2016-01-01 01:31:29.0,149de62e6d0b9d3c,/our-products
abb06976-9adb-4c78-ac84-53c47d81d3a5,2016-01-01 01:31:54.0,149de62e6d0b9d3c,/our-products/fresh
e45919af-f5bf-4082-845c-75b853396477,2016-01-01 01:32:10.0,3497ef5179299de5,/your-box/next
f31ee9f7-0182-4d89-b078-fc75dd09f8c6,2016-01-01 01:33:04.0,e9b5b56e274f794d,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4usKyBL-PMFS4Ac-PxAx1-f/change-quantity
8e6553a5-1e94-482d-a6e4-166d47490467,2016-01-01 01:33:08.0,5636c894bffd1a5e,/blades
e93adea7-0093-4439-bc81-5d8de2eb6715,2016-01-01 01:33:15.0,6e5dd53cd4bfc6b3,/how-it-works
d167b9ae-524c-4c7a-85ec-4edbb06f249c,2016-01-01 01:34:31.0,24f1e615ac78df2a,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4t4HJvxBCm6G-RFJIiF8hUR/change-quantity
9623fe86-5bec-4fc0-b599-8ad65e5da75b,2016-01-01 01:35:38.0,0fab688435b007ab,/your-box/funnel
690ac2b9-e636-4b28-818d-391fde558115,2016-01-01 04:31:00.0,3a689c560df3d687,/login
f90cd610-d7fe-40d4-b818-3b296a1de5d0,2016-01-01 04:31:32.0,3a689c560df3d687,/your-box/add-product/travel-wipes/qty/1
08abae68-c948-4a75-bc03-188abee3e940,2016-01-01 04:31:39.0,e2112d7f2b57fbef,/your-box/add-product/travel-wipes/qty/1
31cd0e74-ad6e-4818-9e11-99782522bc3b,2016-01-01 04:31:46.0,8e78addb4550ac33,/our-products/style
78998c32-fc64-4d06-b1f7-be8bb0d01a66,2016-01-01 04:31:59.0,f2386c5077a10e0c,/your-box/add-product/shave-butter/qty/1
536a5850-1465-4261-9c2d-c11c0ef254c3,2016-01-01 04:32:00.0,5f8df9993c49e501,/our-products/style/match
6575ba7c-3ac6-404e-9100-99c918b8c5aa,2016-01-01 04:33:14.0,6c7ac227b36b702a,/our-products
90478f00-0610-4cda-8ce8-43afbadf002b,2016-01-01 04:33:23.0,26a60b3f95053289,/your-box/funnel
4103e35a-ca92-4cfb-aec0-830299c35a75,2016-01-01 04:35:29.0,2a306480784ad73f,/your-box/funnel
6bc0eeed-5d7c-44ee-8eb8-7648894dd84e,2016-01-01 05:31:24.0,c768678b9d7f528d,/our-products
8d90e3d3-b419-4fdc-92f8-90208de67272,2016-01-01 05:31:24.0,c768678b9d7f528d,/our-products
5c9a7cf0-f2f0-420e-9569-04c07fa8c39b,2016-01-01 05:31:46.0,b3472db73c1d1127,/your-box/add-product/2-blade-razor-handle
ef710556-a070-42c1-bd90-7f7cf2813353,2016-01-01 05:32:01.0,18e6bf4ed4ab9fcc,/our-products/style/hair-clay
b90dd607-71a0-45f4-b524-d69b26f0d9c7,2016-01-01 05:32:20.0,d091058411d085cf,/our-products
4153ae37-e1c4-457d-bd86-1285b0cfc57a,2016-01-01 05:33:18.0,072de34052e15552,/checkout/extras
1a87a2fe-689b-4096-98f1-9d9e246ed2fb,2016-01-01 05:33:49.0,7b2013a69376af99,/checkout/extras
e811edbd-443e-4166-ade5-343ebd0c924d,2016-01-01 05:34:44.0,df05df91d318d4c3,/our-products
e8a48a18-8ac8-480c-adbb-22c46df06862,2016-01-01 13:31:10.0,6bbd4bd0f7838698,/our-products
d38f012c-87fe-49f7-8349-a3192dc1811c,2016-01-01 13:31:30.0,b410f87747e8ee11,/our-products
3d4386d9-0905-4807-9c9f-3ed9966291c0,2016-01-01 13:31:39.0,c1a02a26812c20d8,/our-products
17061bc8-21ce-41f7-a505-8d7ee7b7b854,2016-01-01 13:32:05.0,7e6d4ef460ad4dd4,/your-box/add-product/wipes/qty/1
e6365f5c-088b-4a9a-9d31-0e9de6937903,2016-01-01 13:33:16.0,04f39f2afb4a6741,/our-products/style
7dab3c4d-2031-48fd-ae95-b89e6347af1f,2016-01-01 13:36:42.0,dc39798b36b5e572,/your-box/next
6edbd3a6-65bc-46cb-b4e0-cf397a2f7e92,2016-01-01 17:31:21.0,9c082a36fa651c3f,/our-products/style
22516ffb-5873-4351-859a-b67a2ce3a71e,2016-01-01 17:31:47.0,eb79e588d3388150,/your-box/next
98081294-53ab-4e1e-9e07-087c707024a6,2016-01-01 17:33:09.0,9a0397e81d4a8c73,/our-products/shave/shave-butter
cc9779c5-4aa2-4f50-bbd6-66b11a531798,2016-01-01 17:33:41.0,2d2cd6403579aa3a,/our-products/style
3f6b0e29-0c00-45c9-80fd-6d428d02e64d,2016-01-01 17:36:12.0,c2dfe200fe5e0367,/your-box/next
84d2342f-5bc2-44a7-af04-cdb5e4b6e28e,2016-01-01 20:31:32.0,9f28a5a7a6a04e43,/our-products/fresh
9843ac82-f0bf-4942-b0fd-767048c50637,2016-01-01 20:31:36.0,8c8c81098da1ecab,/your-box/now/preview
8d7f2d59-0d01-491a-80b2-4f0baf8bf8a5,2016-01-01 23:31:04.0,f147b02e7c8aa769,/login
6daa875f-bb8d-4d02-863c-d5e2c0647f04,2016-01-01 23:31:18.0,4a21cfe7501b40e3,/membership-settings
0cfbcdf0-6c9a-4597-816a-4e94e9c031db,2016-01-01 23:31:38.0,4a21cfe7501b40e3,/our-products/humble-twin
8890c10e-c8d5-4856-8672-ff854914dfcf,2016-01-01 23:31:39.0,e7f9cd8f5d3e4989,/your-box/add-product/post-shave/qty/1
ab320a61-9444-4721-9ae9-f9248ba22a70,2016-01-01 23:31:42.0,395c46359aceafe0,/your-account
9f4a6ac6-f0c1-4ee3-83a7-55552ead1ea1,2016-01-01 23:31:59.0,f147b02e7c8aa769,/our-products
0246f1c7-2957-4ca4-b2fb-f41c085be4be,2016-01-01 23:33:21.0,53a0ed1ab0cd6704,/blades
7483707c-c437-45bd-b32d-3875162ba146,2016-01-01 23:33:27.0,158c1e072b4667be,/your-box/add-product/travel-hair-gel/qty/1
8ea50d46-5ca5-4af1-a268-48b5da9f6081,2016-01-01 23:33:30.0,6a58e985a6e24549,/your-box/add-product/post-shave/qty/1
ed4bd78d-126c-4bc2-96b9-30599cbcdf18,2016-01-01 23:33:51.0,6a58e985a6e24549,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JV1QjmDEJmMC_k1qeJMtHUf/change-quantity
d2ed82b4-403b-420f-ba7d-e35eb74f98ab,2016-01-01 23:33:52.0,151433bba9f472ba,/your-account
2d1cb79c-341b-4bc2-af65-dfa3b80180ee,2016-01-01 23:34:30.0,3ddaba6c1b20d58c,/blades
5dd2b042-7b75-4b6c-921c-b9074bbaddc3,2016-01-01 23:34:32.0,53a0ed1ab0cd6704,/your-box/now
2e938f28-8235-45d2-8d1e-2d3869eb0569,2016-01-01 23:35:50.0,24019e26adb54568,/checkout/extras
df3b0f5e-4417-41b9-9e25-eae0c4638b70,2016-01-01 01:32:03.0,f536ade216acc658,/your-box/now/checkout
77a80eba-d913-47dc-b06e-6ccd27684074,2016-01-01 01:33:06.0,e823519dcbecf216,/our-products
d9f93da6-7aee-4c38-90f0-c892475593c3,2016-01-01 01:33:28.0,e823519dcbecf216,/your-box/add-product/post-shave/qty/1
8ae08c32-7d11-486c-84b0-566ec523d908,2016-01-01 01:35:43.0,805c5528602d1076,/our-products/style
d4af0c45-9765-4aff-a815-424907da401d,2016-01-01 04:30:54.0,7948dc04202b272b,/checkout/finish-up
d2848e0a-6a80-4663-8188-b43573132957,2016-01-01 04:32:02.0,f2386c5077a10e0c,/your-box/now/preview
25f9455c-6c0e-469f-9a17-1497c92f5f9c,2016-01-01 04:32:12.0,e2112d7f2b57fbef,/your-account
c11e4103-6e53-4dc2-a81b-314736813315,2016-01-01 04:32:21.0,f280cb156542477d,/our-products
da668de0-98d6-45b8-b2c3-5a89d3397780,2016-01-01 04:32:58.0,af8053fa4acc6230,/blades
e2950cdd-1020-4b03-a05d-84fb6cdd176e,2016-01-01 04:33:41.0,e6cb4e7293428cc6,/your-box/add-product/post-shave
60d0c4c3-f395-45ce-86aa-afc67c9f5a9a,2016-01-01 04:33:49.0,6c7ac227b36b702a,/your-box/next
99489ce6-9705-48c7-9ef9-e2e7cda8f6e4,2016-01-01 04:35:54.0,705e64359c4a39cb,/our-products/style
78a00e92-f283-4413-a7dc-12a5cc7a4187,2016-01-01 05:31:01.0,18e6bf4ed4ab9fcc,/our-products
0e2cfe71-5dc3-4ebc-8072-2fc0ba09a72c,2016-01-01 05:31:13.0,18e6bf4ed4ab9fcc,/your-account
116b1cca-524d-4e6e-b72d-c270a8e48309,2016-01-01 05:33:52.0,1b4199365c34f0cb,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4vWXMDRQEZbyqhHRNKOnmfP/change-quantity
25469fef-bc0c-4f4b-a4ab-cce282713389,2016-01-01 05:34:24.0,df05df91d318d4c3,/your-box/next
eedff040-621d-4d52-8102-c742799ab9e0,2016-01-01 05:34:51.0,668af5a328f46e14,/our-products
15fea25f-0ef5-4e75-84c1-f1dbb016bc95,2016-01-01 13:30:44.0,8bd65eb0aa504cee,/our-products/style/match
6620e6bb-e13d-4453-9e92-313906413559,2016-01-01 13:32:17.0,669927e2d232e6a7,/our-products/style/match/desired-style
51beb0ee-799b-4635-8e13-5cff64b6111f,2016-01-01 13:32:47.0,0d0c23e4fafdbccc,/our-products/style/match
69e28513-b74e-402d-8b09-74ab9d37c269,2016-01-01 13:32:55.0,353fc143cc503f79,/our-products
a4fc7cdf-89af-424c-8417-51ede13ce22f,2016-01-01 17:31:05.0,f8a822a0baef458e,/blades
c2631cdd-64f2-4ece-85da-3694c9d450bf,2016-01-01 17:31:39.0,9f4e02ba0093001c,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JWSKo0oH1xBGADeak_-MlJv/change-frequency
f67160c7-f437-4c67-81da-74af56d9f0f1,2016-01-01 17:33:16.0,9dea9d9a700e4744,/
a65edc28-d7b2-4a18-8c36-1bda94e4edfa,2016-01-01 17:33:39.0,2d2cd6403579aa3a,/our-products
4ea24081-6cc7-46ba-99dd-64d8d721cae6,2016-01-01 17:33:50.0,9a0397e81d4a8c73,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4vAL7KQyT0uCJwGW_r1AkJy/change-quantity
3c1319bb-a78a-4835-b9a4-667aa1ae3e68,2016-01-01 17:34:16.0,74bf499783ab700d,/blades
2c34a6cf-bc01-449c-88a7-c18362c63303,2016-01-01 20:30:48.0,360432214fa5f3ea,/login
52d41172-d66f-477a-842b-4827c39a2953,2016-01-01 20:31:08.0,3ccc64557834f2d2,/our-products
27eebfe2-db5c-48c0-b9d4-dcb9e657d24e,2016-01-01 20:31:21.0,3ccc64557834f2d2,/our-products
b92d7c3f-caa1-47f0-8749-22b23e011209,2016-01-01 20:32:06.0,3ccc64557834f2d2,/your-account
f2440dda-793b-48c6-8eaf-aa3b0ef9f8f6,2016-01-01 20:32:24.0,b193a61bb31a4023,/our-products/style/match
189f51a4-eaa2-4175-8192-1bced54a9ee4,2016-01-01 20:33:33.0,bdad89d0e1ab5c2f,/checkout/extras
87126a71-833c-4993-95b5-2dd000d1d680,2016-01-01 20:34:56.0,a400d48c0acefeb7,/our-products/style
4305c072-3d04-4c9e-b897-7be932bc651c,2016-01-01 23:31:26.0,f147b02e7c8aa769,/our-products
c13da4c5-2ae4-4c00-8b48-5e227619bf9f,2016-01-01 23:31:27.0,92a42f03babc53e3,/our-products/style
4da2dee9-4ebd-4cca-9e72-2ae33368cc0c,2016-01-01 23:32:01.0,8929f87dea9cac69,/login
dc3e52df-8da9-4de6-8440-d23dc8c4efca,2016-01-01 23:32:36.0,a0667d326c7bc678,/our-products/style/match/current-product
88a8cd6f-b14b-40b7-a292-fca018cf98f7,2016-01-01 01:31:57.0,149de62e6d0b9d3c,/our-products
f212fa9d-b345-4e3a-b198-16a4a1a6ea70,2016-01-01 01:32:34.0,a8deafdb1f02528a,/login
01cd3b98-7e87-4144-a4b8-cf19a5c41aee,2016-01-01 01:32:53.0,bc759103900096b3,/checkout/extras
613ef98a-f49a-405e-b1a4-0d75030f6b22,2016-01-01 01:33:27.0,6e5dd53cd4bfc6b3,/blades
fb6ead24-4db7-4541-97c2-8b130338303b,2016-01-01 01:34:37.0,24f1e615ac78df2a,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4t4HJvxBCm6G-RFJIiF8hUR/confirm-remove
fea991e6-2615-4a6f-b94e-d7cf2a1066ed,2016-01-01 04:31:59.0,aeaaa1d5a3e1aaa0,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JVq6osQC8wxi6vGowAtIL1S/confirm-remove
0a68e00f-2056-4d6e-bd4d-4348a072c092,2016-01-01 04:32:55.0,bef47dbdecd96b89,/our-products
cd9b5720-ecc7-4b3e-8bb3-29bc035e6d6a,2016-01-01 05:31:34.0,18e6bf4ed4ab9fcc,/our-products
fc51b325-f7bc-4640-9e02-ed6113efd5eb,2016-01-01 05:31:44.0,d091058411d085cf,/our-products
5f93acf3-2971-4cb1-a7a0-1cd45b9982f3,2016-01-01 05:32:16.0,1a05f61e3ba3079f,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4vHItqd4mhpiousRvuqEQkZ/change-quantity
89b0b99c-885d-4676-a14d-ac09dc23cb10,2016-01-01 05:32:37.0,efeb9829d2574452,/our-products
e30d7566-3de4-4f8b-95f8-199bb11ba0ea,2016-01-01 05:33:01.0,1b4199365c34f0cb,/
c9ebf563-d8f2-45ea-bbf0-676b55507bf3,2016-01-01 05:33:05.0,668af5a328f46e14,/our-products
3f5c39a2-cdf9-4d7e-a50d-0006a769da27,2016-01-01 05:33:18.0,df05df91d318d4c3,/our-products
44fc8bb2-817c-47e0-9646-79b87be1b793,2016-01-01 05:34:40.0,6f9c7b2df33a009d,/checkout/extras
9d8b72d5-d23a-4881-b214-de8d7208198b,2016-01-01 05:34:50.0,28bcbe72e2160a0a,/your-box/funnel
1f1f0f71-eab2-470e-8cb5-5b046b3403a5,2016-01-01 05:36:13.0,6a175014e2f289f7,/our-products
9130f3f5-2969-4627-81e5-c173525ee27f,2016-01-01 13:30:49.0,6bbd4bd0f7838698,/login
0c59fc8c-45c7-4498-9d32-b9d536be0036,2016-01-01 13:30:50.0,6bbd4bd0f7838698,/login
62db994d-744d-434b-9c09-e55cbe298d8a,2016-01-01 13:32:04.0,7e6d4ef460ad4dd4,/our-products/fresh/wipes
3498b9cf-fa68-4870-b2bb-aa9229d089f0,2016-01-01 13:32:48.0,e42ee3f37177f787,/login
d950fbe3-8566-49fb-8c51-0e67b9d99e86,2016-01-01 13:32:52.0,353fc143cc503f79,/our-products
e3891215-7781-4a34-befd-235f4b9b2c28,2016-01-01 17:31:17.0,9c082a36fa651c3f,/our-products
22e6bf1e-9925-48e8-9acf-46421557e8d3,2016-01-01 17:31:36.0,eb79e588d3388150,/your-box/add-product/travel-wipes
c55728ea-a9cb-450c-ad86-dd45c2b7b3c3,2016-01-01 20:31:10.0,360432214fa5f3ea,/our-products/style
3290de56-4727-4a0a-be50-c2056f31bf32,2016-01-01 20:31:16.0,2ae62d5005e822a2,/blades
92eddd33-9f2b-4476-9253-bbe363290626,2016-01-01 20:31:32.0,cd7920b765ad2b0e,/
da55a3c7-92ac-4cca-b4b3-085fa7789cdd,2016-01-01 20:31:37.0,9f28a5a7a6a04e43,/your-box/next
2988d760-d606-4a2d-9da6-9cd43053fdc9,2016-01-01 20:31:54.0,3ccc64557834f2d2,/your-box/next
ce5530de-18b2-461f-be92-a07943b0643f,2016-01-01 20:35:49.0,a400d48c0acefeb7,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JUo4kJ1w1HB8HqEAgAp0icz/confirm-remove
e359ad12-cf85-404b-9c85-6dd768317f65,2016-01-01 23:31:06.0,52b05aa60e10999f,/our-products
8d801fc0-d375-4a90-ab8e-fc695c2a9743,2016-01-01 23:31:12.0,f147b02e7c8aa769,/our-products
72f59ae0-5c79-4ec1-ac15-68076cf7382b,2016-01-01 23:31:13.0,f147b02e7c8aa769,/our-products/fresh
840b2390-72d1-4d92-9001-e1302a2d4b6f,2016-01-01 23:31:57.0,f147b02e7c8aa769,/our-products
b30428ce-3edd-4b50-9828-745ee6b3e255,2016-01-01 23:32:28.0,6a58e985a6e24549,/our-products
a79d4ba4-0934-4878-bd76-4eb88ecce302,2016-01-01 23:34:16.0,decc3c19fb63561b,/blades
713bbfa1-98b9-41c5-8baa-7a2c7efe65ce,2016-01-01 01:31:07.0,f8104c6b1a799c5d,/our-products
2fe9d28d-032c-40d9-8288-3071148af6d1,2016-01-01 01:32:51.0,149de62e6d0b9d3c,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JWGqCn1GPO0og_A0m0s8cAc/change-quantity
a2645d3c-3e14-408d-8fbe-46a03554008f,2016-01-01 01:34:34.0,afaa5ae5149c4e6d,/your-box/next
3a20879d-caa7-43b4-ad7a-04b7ef1600d4,2016-01-01 04:31:28.0,e2112d7f2b57fbef,/our-products/fresh
8727a2d1-78bd-4ded-8a15-8d9ee803df34,2016-01-01 04:31:49.0,e2112d7f2b57fbef,/your-box/add-product/hair-clay/qty/1
f784a8f6-16b8-49c9-8389-c350121119a6,2016-01-01 04:31:56.0,8e78addb4550ac33,/your-box/next
d5b3d52e-4ab8-4185-aaee-ea1b7dd6bba6,2016-01-01 04:32:21.0,5ff62bdc1cbafc28,/our-products/shave/shave-butter
1f75f360-d5f6-4b5a-9869-83c712f63a60,2016-01-01 04:32:25.0,a5c861d5d4d95fe7,/checkout/finish-up
0c359bb3-7d68-4771-827e-23c555e05036,2016-01-01 04:32:27.0,2f99778096fdd00b,/checkout/extras
a921efb1-86fb-48ff-bf50-94520d1ae424,2016-01-01 04:33:09.0,bef47dbdecd96b89,/our-products
798be425-3477-4fac-baec-2f45adbd0d19,2016-01-01 04:33:27.0,3855f4b744a4d214,/how-it-works
0ce4e890-e027-406d-9975-17419f820d58,2016-01-01 04:35:04.0,705e64359c4a39cb,/our-products/style
62292487-dbe2-4ccd-a4fc-d21fe836f4e9,2016-01-01 04:35:47.0,040b6f5e595e576a,/your-box/funnel
70c043b7-618a-433a-b31b-355d95dea7ef,2016-01-01 05:31:50.0,b3472db73c1d1127,/your-account
df9e5b4e-2ce4-4595-8e8f-1fd2078848ac,2016-01-01 05:32:07.0,ae6a333c6d43f51f,/our-products
7b8b579f-e846-4e1d-b7e0-5006fb276046,2016-01-01 13:31:10.0,6bbd4bd0f7838698,/our-products
5d70feb1-ef37-4ac4-b63c-fba8c3c83cc3,2016-01-01 13:31:18.0,aa9eec5a4b740e5c,/
6b816213-5d52-47b1-a058-65990bf8cf34,2016-01-01 13:32:06.0,6bbd4bd0f7838698,/our-products
af618f2f-3f50-4849-b1b6-b51ad740b384,2016-01-01 13:32:35.0,669927e2d232e6a7,/our-products/style/match
5099da2d-2238-4849-a820-2231cd9b13b2,2016-01-01 13:32:42.0,4281407adfe2412d,/checkout/extras
92cd7b73-9194-416f-af43-85f360b61086,2016-01-01 13:32:55.0,c1a02a26812c20d8,/your-account
c2e4ffbd-f970-48d8-be6f-a0cad574932b,2016-01-01 13:33:07.0,e42ee3f37177f787,/your-box/add-product/wipes/qty/1
c9a54c64-3118-4be2-9e8a-d02eb2c45828,2016-01-01 13:33:42.0,e036a555bc91ff86,/our-products/fresh/wipes
7a1ff64b-eed9-4572-81e1-c4675851505c,2016-01-01 17:31:19.0,eb79e588d3388150,/our-products/humble-twin
2767bc4e-0c74-4d5d-9a99-262ffe76cc0d,2016-01-01 17:31:23.0,90a10214b7f1507b,/our-products/fresh
cec8e549-240a-4692-87e4-abfb9ff35c72,2016-01-01 17:31:29.0,eb79e588d3388150,/our-products
999ce90b-b036-45b0-a68f-0022c56b1159,2016-01-01 17:31:47.0,9c082a36fa651c3f,/our-products
97145b9f-0b67-40ee-81e9-d033d5a60a83,2016-01-01 17:31:55.0,62e7ea2c8d6d5b20,/login
